Date,ALL,属性,値
11/28/2020 0:00,2667,Ehime,8
11/28/2020 0:00,2667,Kochi,0
11/28/2020 0:00,2667,Fukuoka,55
11/28/2020 0:00,2667,Saga,7
11/28/2020 0:00,2667,Nagasaki,0
11/28/2020 0:00,2667,Kumamoto,4
11/28/2020 0:00,2667,Oita,18
11/28/2020 0:00,2667,Miyazaki,7
11/28/2020 0:00,2667,Kagoshima,2
11/28/2020 0:00,2667,Okinawa,76
11/29/2020 0:00,2046,Hokkaido,192
11/29/2020 0:00,2046,Aomori,0
11/29/2020 0:00,2046,Iwate,8
11/29/2020 0:00,2046,Miyagi,7
11/29/2020 0:00,2046,Akita,0
11/29/2020 0:00,2046,Yamagata,11
11/29/2020 0:00,2046,Fukushima,3
11/29/2020 0:00,2046,Ibaraki,31
11/29/2020 0:00,2046,Tochigi,15
11/29/2020 0:00,2046,Gunma,18
11/29/2020 0:00,2046,Saitama,138
11/29/2020 0:00,2046,Chiba,75
11/29/2020 0:00,2046,Tokyo,419
11/29/2020 0:00,2046,Kanagawa,149
11/29/2020 0:00,2046,Niigata,2
11/29/2020 0:00,2046,Toyama,1
11/29/2020 0:00,2046,Ishikawa,4
11/29/2020 0:00,2046,Fukui,0
11/29/2020 0:00,2046,Yamanashi,0
11/29/2020 0:00,2046,Nagano,12
11/29/2020 0:00,2046,Gifu,21
11/29/2020 0:00,2046,Shizuoka,66
11/29/2020 0:00,2046,Aichi,155
11/29/2020 0:00,2046,Mie,18
11/29/2020 0:00,2046,Shiga,3
11/29/2020 0:00,2046,Kyoto,17
11/29/2020 0:00,2046,Osaka,381
11/29/2020 0:00,2046,Hyogo,111
11/29/2020 0:00,2046,Nara,16
11/29/2020 0:00,2046,Wakayama,10
11/29/2020 0:00,2046,Tottori,0
11/29/2020 0:00,2046,Shimane,0
11/29/2020 0:00,2046,Okayama,9
11/29/2020 0:00,2046,Hiroshima,25
11/29/2020 0:00,2046,Yamaguchi,3
11/29/2020 0:00,2046,Tokushima,0
11/29/2020 0:00,2046,Kagawa,1
11/29/2020 0:00,2046,Ehime,7
11/29/2020 0:00,2046,Kochi,1
11/29/2020 0:00,2046,Fukuoka,43
11/29/2020 0:00,2046,Saga,0
11/29/2020 0:00,2046,Nagasaki,2
11/29/2020 0:00,2046,Kumamoto,8
11/29/2020 0:00,2046,Oita,7
11/29/2020 0:00,2046,Miyazaki,7
11/29/2020 0:00,2046,Kagoshima,5
11/29/2020 0:00,2046,Okinawa,45
11/30/2020 0:00,1425,Hokkaido,151
11/30/2020 0:00,1425,Aomori,8
11/30/2020 0:00,1425,Iwate,3
11/30/2020 0:00,1425,Miyagi,9
11/30/2020 0:00,1425,Akita,0
11/30/2020 0:00,1425,Yamagata,2
11/30/2020 0:00,1425,Fukushima,2
11/30/2020 0:00,1425,Ibaraki,23
11/30/2020 0:00,1425,Tochigi,4
11/30/2020 0:00,1425,Gunma,12
11/30/2020 0:00,1425,Saitama,65
11/30/2020 0:00,1425,Chiba,67
11/30/2020 0:00,1425,Tokyo,312
11/30/2020 0:00,1425,Kanagawa,83
11/30/2020 0:00,1425,Niigata,0
11/30/2020 0:00,1425,Toyama,1
11/30/2020 0:00,1425,Ishikawa,3
11/30/2020 0:00,1425,Fukui,2
11/30/2020 0:00,1425,Yamanashi,6
11/30/2020 0:00,1425,Nagano,15
11/30/2020 0:00,1425,Gifu,17
11/30/2020 0:00,1425,Shizuoka,42
11/30/2020 0:00,1425,Aichi,108
11/30/2020 0:00,1425,Mie,14
11/30/2020 0:00,1425,Shiga,3
11/30/2020 0:00,1425,Kyoto,8
11/30/2020 0:00,1425,Osaka,262
11/30/2020 0:00,1425,Hyogo,55
11/30/2020 0:00,1425,Nara,19
11/30/2020 0:00,1425,Wakayama,6
11/30/2020 0:00,1425,Tottori,0
11/30/2020 0:00,1425,Shimane,1
11/30/2020 0:00,1425,Okayama,7
11/30/2020 0:00,1425,Hiroshima,10
11/30/2020 0:00,1425,Yamaguchi,2
11/30/2020 0:00,1425,Tokushima,0
11/30/2020 0:00,1425,Kagawa,4
11/30/2020 0:00,1425,Ehime,3
11/30/2020 0:00,1425,Kochi,2
11/30/2020 0:00,1425,Fukuoka,27
11/30/2020 0:00,1425,Saga,2
11/30/2020 0:00,1425,Nagasaki,0
11/30/2020 0:00,1425,Kumamoto,5
11/30/2020 0:00,1425,Oita,15
11/30/2020 0:00,1425,Miyazaki,12
11/30/2020 0:00,1425,Kagoshima,1
11/30/2020 0:00,1425,Okinawa,32
12/1/2020 0:00,2014,Hokkaido,206
12/1/2020 0:00,2014,Aomori,4
12/1/2020 0:00,2014,Iwate,10
12/1/2020 0:00,2014,Miyagi,11
12/1/2020 0:00,2014,Akita,0
12/1/2020 0:00,2014,Yamagata,3
12/1/2020 0:00,2014,Fukushima,0
12/1/2020 0:00,2014,Ibaraki,50
12/1/2020 0:00,2014,Tochigi,26
12/1/2020 0:00,2014,Gunma,32
12/1/2020 0:00,2014,Saitama,103
12/1/2020 0:00,2014,Chiba,74
12/1/2020 0:00,2014,Tokyo,370
12/1/2020 0:00,2014,Kanagawa,158
12/1/2020 0:00,2014,Niigata,5
12/1/2020 0:00,2014,Toyama,0
12/1/2020 0:00,2014,Ishikawa,6
12/1/2020 0:00,2014,Fukui,3
12/1/2020 0:00,2014,Yamanashi,9
12/1/2020 0:00,2014,Nagano,18
12/1/2020 0:00,2014,Gifu,21
12/1/2020 0:00,2014,Shizuoka,42
12/1/2020 0:00,2014,Aichi,197
12/1/2020 0:00,2014,Mie,7
12/1/2020 0:00,2014,Shiga,10
12/1/2020 0:00,2014,Kyoto,22
12/1/2020 0:00,2014,Osaka,318
12/1/2020 0:00,2014,Hyogo,122
12/1/2020 0:00,2014,Nara,16
12/1/2020 0:00,2014,Wakayama,10
12/1/2020 0:00,2014,Tottori,1
12/1/2020 0:00,2014,Shimane,1
12/1/2020 0:00,2014,Okayama,10
12/1/2020 0:00,2014,Hiroshima,16
12/1/2020 0:00,2014,Yamaguchi,5
12/1/2020 0:00,2014,Tokushima,0
12/1/2020 0:00,2014,Kagawa,1
12/1/2020 0:00,2014,Ehime,5
12/1/2020 0:00,2014,Kochi,5
12/1/2020 0:00,2014,Fukuoka,33
12/1/2020 0:00,2014,Saga,10
12/1/2020 0:00,2014,Nagasaki,2
12/1/2020 0:00,2014,Kumamoto,18
12/1/2020 0:00,2014,Oita,14
12/1/2020 0:00,2014,Miyazaki,10
12/1/2020 0:00,2014,Kagoshima,3
12/1/2020 0:00,2014,Okinawa,27
12/2/2020 0:00,2419,Hokkaido,176
12/2/2020 0:00,2419,Aomori,8
12/2/2020 0:00,2419,Iwate,4
12/2/2020 0:00,2419,Miyagi,9
12/2/2020 0:00,2419,Akita,0
12/2/2020 0:00,2419,Yamagata,4
12/2/2020 0:00,2419,Fukushima,5
12/2/2020 0:00,2419,Ibaraki,44
12/2/2020 0:00,2419,Tochigi,24
12/2/2020 0:00,2419,Gunma,44
12/2/2020 0:00,2419,Saitama,150
12/2/2020 0:00,2419,Chiba,76
12/2/2020 0:00,2419,Tokyo,501
12/2/2020 0:00,2419,Kanagawa,214
12/2/2020 0:00,2419,Niigata,4
12/2/2020 0:00,2419,Toyama,1
12/2/2020 0:00,2419,Ishikawa,2
12/2/2020 0:00,2419,Fukui,0
12/2/2020 0:00,2419,Yamanashi,9
12/2/2020 0:00,2419,Nagano,12
12/2/2020 0:00,2419,Gifu,26
12/2/2020 0:00,2419,Shizuoka,58
12/2/2020 0:00,2419,Aichi,219
12/2/2020 0:00,2419,Mie,15
12/2/2020 0:00,2419,Shiga,4
12/2/2020 0:00,2419,Kyoto,21
12/2/2020 0:00,2419,Osaka,427
12/2/2020 0:00,2419,Hyogo,123
12/2/2020 0:00,2419,Nara,33
12/2/2020 0:00,2419,Wakayama,9
12/2/2020 0:00,2419,Tottori,1
12/2/2020 0:00,2419,Shimane,0
12/2/2020 0:00,2419,Okayama,10
12/2/2020 0:00,2419,Hiroshima,25
12/2/2020 0:00,2419,Yamaguchi,7
12/2/2020 0:00,2419,Tokushima,0
12/2/2020 0:00,2419,Kagawa,6
12/2/2020 0:00,2419,Ehime,7
12/2/2020 0:00,2419,Kochi,8
12/2/2020 0:00,2419,Fukuoka,42
12/2/2020 0:00,2419,Saga,6
12/2/2020 0:00,2419,Nagasaki,0
12/2/2020 0:00,2419,Kumamoto,11
12/2/2020 0:00,2419,Oita,15
12/2/2020 0:00,2419,Miyazaki,8
12/2/2020 0:00,2419,Kagoshima,5
12/2/2020 0:00,2419,Okinawa,46
12/3/2020 0:00,2505,Hokkaido,206
12/3/2020 0:00,2505,Aomori,8
12/3/2020 0:00,2505,Iwate,4
12/3/2020 0:00,2505,Miyagi,21
12/3/2020 0:00,2505,Akita,0
12/3/2020 0:00,2505,Yamagata,7
12/3/2020 0:00,2505,Fukushima,3
12/3/2020 0:00,2505,Ibaraki,37
12/3/2020 0:00,2505,Tochigi,14
12/3/2020 0:00,2505,Gunma,29
12/3/2020 0:00,2505,Saitama,149
12/3/2020 0:00,2505,Chiba,82
12/3/2020 0:00,2505,Tokyo,532
12/3/2020 0:00,2505,Kanagawa,197
12/3/2020 0:00,2505,Niigata,8
12/3/2020 0:00,2505,Toyama,1
12/3/2020 0:00,2505,Ishikawa,1
12/3/2020 0:00,2505,Fukui,1
12/3/2020 0:00,2505,Yamanashi,19
12/3/2020 0:00,2505,Nagano,12
12/3/2020 0:00,2505,Gifu,42
12/3/2020 0:00,2505,Shizuoka,64
12/3/2020 0:00,2505,Aichi,195
12/3/2020 0:00,2505,Mie,25
12/3/2020 0:00,2505,Shiga,8
12/3/2020 0:00,2505,Kyoto,22
12/3/2020 0:00,2505,Osaka,386
12/3/2020 0:00,2505,Hyogo,171
12/3/2020 0:00,2505,Nara,39
12/3/2020 0:00,2505,Wakayama,7
12/3/2020 0:00,2505,Tottori,1
12/3/2020 0:00,2505,Shimane,4
12/3/2020 0:00,2505,Okayama,10
12/3/2020 0:00,2505,Hiroshima,46
12/3/2020 0:00,2505,Yamaguchi,4
12/3/2020 0:00,2505,Tokushima,1
12/3/2020 0:00,2505,Kagawa,1
12/3/2020 0:00,2505,Ehime,5
12/3/2020 0:00,2505,Kochi,15
12/3/2020 0:00,2505,Fukuoka,31
12/3/2020 0:00,2505,Saga,4
12/3/2020 0:00,2505,Nagasaki,0
12/3/2020 0:00,2505,Kumamoto,8
12/3/2020 0:00,2505,Oita,18
12/3/2020 0:00,2505,Miyazaki,7
12/3/2020 0:00,2505,Kagoshima,11
12/3/2020 0:00,2505,Okinawa,49
12/4/2020 0:00,2435,Hokkaido,212
12/4/2020 0:00,2435,Aomori,6
12/4/2020 0:00,2435,Iwate,1
12/4/2020 0:00,2435,Miyagi,21
12/4/2020 0:00,2435,Akita,0
12/4/2020 0:00,2435,Yamagata,3
12/4/2020 0:00,2435,Fukushima,6
12/4/2020 0:00,2435,Ibaraki,85
12/4/2020 0:00,2435,Tochigi,17
12/4/2020 0:00,2435,Gunma,29
12/4/2020 0:00,2435,Saitama,163
12/4/2020 0:00,2435,Chiba,75
12/4/2020 0:00,2435,Tokyo,459
12/4/2020 0:00,2435,Kanagawa,188
12/4/2020 0:00,2435,Niigata,2
12/4/2020 0:00,2435,Toyama,0
12/4/2020 0:00,2435,Ishikawa,2
12/4/2020 0:00,2435,Fukui,1
12/4/2020 0:00,2435,Yamanashi,11
12/4/2020 0:00,2435,Nagano,14
12/4/2020 0:00,2435,Gifu,34
12/4/2020 0:00,2435,Shizuoka,41
12/4/2020 0:00,2435,Aichi,215
12/4/2020 0:00,2435,Mie,22
12/4/2020 0:00,2435,Shiga,4
12/4/2020 0:00,2435,Kyoto,35
12/4/2020 0:00,2435,Osaka,394
12/4/2020 0:00,2435,Hyogo,129
12/4/2020 0:00,2435,Nara,32
12/4/2020 0:00,2435,Wakayama,7
12/4/2020 0:00,2435,Tottori,0
12/4/2020 0:00,2435,Shimane,0
12/4/2020 0:00,2435,Okayama,5
12/4/2020 0:00,2435,Hiroshima,46
12/4/2020 0:00,2435,Yamaguchi,4
12/4/2020 0:00,2435,Tokushima,2
12/4/2020 0:00,2435,Kagawa,4
12/4/2020 0:00,2435,Ehime,7
12/4/2020 0:00,2435,Kochi,16
12/4/2020 0:00,2435,Fukuoka,45
12/4/2020 0:00,2435,Saga,4
12/4/2020 0:00,2435,Nagasaki,0
12/4/2020 0:00,2435,Kumamoto,15
12/4/2020 0:00,2435,Oita,18
12/4/2020 0:00,2435,Miyazaki,9
12/4/2020 0:00,2435,Kagoshima,5
12/4/2020 0:00,2435,Okinawa,47
12/5/2020 0:00,2496,Hokkaido,183
12/5/2020 0:00,2496,Aomori,3
12/5/2020 0:00,2496,Iwate,7
12/5/2020 0:00,2496,Miyagi,21
12/5/2020 0:00,2496,Akita,0
12/5/2020 0:00,2496,Yamagata,6
12/5/2020 0:00,2496,Fukushima,13
12/5/2020 0:00,2496,Ibaraki,31
12/5/2020 0:00,2496,Tochigi,13
12/5/2020 0:00,2496,Gunma,30
12/5/2020 0:00,2496,Saitama,168
12/5/2020 0:00,2496,Chiba,74
12/5/2020 0:00,2496,Tokyo,584
12/5/2020 0:00,2496,Kanagawa,191
12/5/2020 0:00,2496,Niigata,4
12/5/2020 0:00,2496,Toyama,0
12/5/2020 0:00,2496,Ishikawa,3
12/5/2020 0:00,2496,Fukui,0
12/5/2020 0:00,2496,Yamanashi,21
12/5/2020 0:00,2496,Nagano,12
12/5/2020 0:00,2496,Gifu,32
12/5/2020 0:00,2496,Shizuoka,34
12/5/2020 0:00,2496,Aichi,219
12/5/2020 0:00,2496,Mie,13
12/5/2020 0:00,2496,Shiga,6
12/5/2020 0:00,2496,Kyoto,44
12/5/2020 0:00,2496,Osaka,399
12/5/2020 0:00,2496,Hyogo,149
12/5/2020 0:00,2496,Nara,26
12/5/2020 0:00,2496,Wakayama,5
12/5/2020 0:00,2496,Tottori,2
12/5/2020 0:00,2496,Shimane,1
12/5/2020 0:00,2496,Okayama,11
12/5/2020 0:00,2496,Hiroshima,36
12/5/2020 0:00,2496,Yamaguchi,3
12/5/2020 0:00,2496,Tokushima,1
12/5/2020 0:00,2496,Kagawa,4
12/5/2020 0:00,2496,Ehime,2
12/5/2020 0:00,2496,Kochi,19
12/5/2020 0:00,2496,Fukuoka,42
12/5/2020 0:00,2496,Saga,3
12/5/2020 0:00,2496,Nagasaki,0
12/5/2020 0:00,2496,Kumamoto,8
12/5/2020 0:00,2496,Oita,18
12/5/2020 0:00,2496,Miyazaki,8
12/5/2020 0:00,2496,Kagoshima,6
12/5/2020 0:00,2496,Okinawa,41
12/6/2020 0:00,2010,Hokkaido,187
12/6/2020 0:00,2010,Aomori,6
12/6/2020 0:00,2010,Iwate,0
12/6/2020 0:00,2010,Miyagi,18
12/6/2020 0:00,2010,Akita,0
12/6/2020 0:00,2010,Yamagata,15
12/6/2020 0:00,2010,Fukushima,12
12/6/2020 0:00,2010,Ibaraki,24
12/6/2020 0:00,2010,Tochigi,17
12/6/2020 0:00,2010,Gunma,17
12/6/2020 0:00,2010,Saitama,162
12/6/2020 0:00,2010,Chiba,78
12/6/2020 0:00,2010,Tokyo,328
12/6/2020 0:00,2010,Kanagawa,134
12/6/2020 0:00,2010,Niigata,2
12/6/2020 0:00,2010,Toyama,1
12/6/2020 0:00,2010,Ishikawa,5
12/6/2020 0:00,2010,Fukui,0
12/6/2020 0:00,2010,Yamanashi,9
12/6/2020 0:00,2010,Nagano,17
12/6/2020 0:00,2010,Gifu,18
12/6/2020 0:00,2010,Shizuoka,40
12/6/2020 0:00,2010,Aichi,170
12/6/2020 0:00,2010,Mie,10
12/6/2020 0:00,2010,Shiga,2
12/6/2020 0:00,2010,Kyoto,43
12/6/2020 0:00,2010,Osaka,310
12/6/2020 0:00,2010,Hyogo,120
12/6/2020 0:00,2010,Nara,14
12/6/2020 0:00,2010,Wakayama,13
12/6/2020 0:00,2010,Tottori,0
12/6/2020 0:00,2010,Shimane,4
12/6/2020 0:00,2010,Okayama,12
12/6/2020 0:00,2010,Hiroshima,60
12/6/2020 0:00,2010,Yamaguchi,1
12/6/2020 0:00,2010,Tokushima,0
12/6/2020 0:00,2010,Kagawa,1
12/6/2020 0:00,2010,Ehime,4
12/6/2020 0:00,2010,Kochi,18
12/6/2020 0:00,2010,Fukuoka,41
12/6/2020 0:00,2010,Saga,1
12/6/2020 0:00,2010,Nagasaki,3
12/6/2020 0:00,2010,Kumamoto,9
12/6/2020 0:00,2010,Oita,19
12/6/2020 0:00,2010,Miyazaki,12
12/6/2020 0:00,2010,Kagoshima,14
12/6/2020 0:00,2010,Okinawa,39
12/7/2020 0:00,1502,Hokkaido,124
12/7/2020 0:00,1502,Aomori,13
12/7/2020 0:00,1502,Iwate,0
12/7/2020 0:00,1502,Miyagi,8
12/7/2020 0:00,1502,Akita,0
12/7/2020 0:00,1502,Yamagata,4
12/7/2020 0:00,1502,Fukushima,1
12/7/2020 0:00,1502,Ibaraki,12
12/7/2020 0:00,1502,Tochigi,16
12/7/2020 0:00,1502,Gunma,13
12/7/2020 0:00,1502,Saitama,90
12/7/2020 0:00,1502,Chiba,53
12/7/2020 0:00,1502,Tokyo,301
12/7/2020 0:00,1502,Kanagawa,65
12/7/2020 0:00,1502,Niigata,3
12/7/2020 0:00,1502,Toyama,0
12/7/2020 0:00,1502,Ishikawa,2
12/7/2020 0:00,1502,Fukui,1
12/7/2020 0:00,1502,Yamanashi,7
12/7/2020 0:00,1502,Nagano,20
12/7/2020 0:00,1502,Gifu,15
12/7/2020 0:00,1502,Shizuoka,35
12/7/2020 0:00,1502,Aichi,111
12/7/2020 0:00,1502,Mie,7
12/7/2020 0:00,1502,Shiga,10
12/7/2020 0:00,1502,Kyoto,26
12/7/2020 0:00,1502,Osaka,228
12/7/2020 0:00,1502,Hyogo,106
12/7/2020 0:00,1502,Nara,22
12/7/2020 0:00,1502,Wakayama,4
12/7/2020 0:00,1502,Tottori,2
12/7/2020 0:00,1502,Shimane,1
12/7/2020 0:00,1502,Okayama,9
12/7/2020 0:00,1502,Hiroshima,43
12/7/2020 0:00,1502,Yamaguchi,4
12/7/2020 0:00,1502,Tokushima,0
12/7/2020 0:00,1502,Kagawa,10
12/7/2020 0:00,1502,Ehime,4
12/7/2020 0:00,1502,Kochi,13
12/7/2020 0:00,1502,Fukuoka,65
12/7/2020 0:00,1502,Saga,4
12/7/2020 0:00,1502,Nagasaki,0
12/7/2020 0:00,1502,Kumamoto,8
12/7/2020 0:00,1502,Oita,11
12/7/2020 0:00,1502,Miyazaki,9
12/7/2020 0:00,1502,Kagoshima,10
12/7/2020 0:00,1502,Okinawa,12
12/8/2020 0:00,2166,Hokkaido,204
12/8/2020 0:00,2166,Aomori,2
12/8/2020 0:00,2166,Iwate,4
12/8/2020 0:00,2166,Miyagi,17
12/8/2020 0:00,2166,Akita,0
12/8/2020 0:00,2166,Yamagata,9
12/8/2020 0:00,2166,Fukushima,7
12/8/2020 0:00,2166,Ibaraki,34
12/8/2020 0:00,2166,Tochigi,17
12/8/2020 0:00,2166,Gunma,32
12/8/2020 0:00,2166,Saitama,172
12/8/2020 0:00,2166,Chiba,80
12/8/2020 0:00,2166,Tokyo,354
12/8/2020 0:00,2166,Kanagawa,152
12/8/2020 0:00,2166,Niigata,4
12/8/2020 0:00,2166,Toyama,0
12/8/2020 0:00,2166,Ishikawa,5
12/8/2020 0:00,2166,Fukui,4
12/8/2020 0:00,2166,Yamanashi,2
12/8/2020 0:00,2166,Nagano,15
12/8/2020 0:00,2166,Gifu,40
12/8/2020 0:00,2166,Shizuoka,20
12/8/2020 0:00,2166,Aichi,199
12/8/2020 0:00,2166,Mie,10
12/8/2020 0:00,2166,Shiga,6
12/8/2020 0:00,2166,Kyoto,63
12/8/2020 0:00,2166,Osaka,258
12/8/2020 0:00,2166,Hyogo,145
12/8/2020 0:00,2166,Nara,21
12/8/2020 0:00,2166,Wakayama,9
12/8/2020 0:00,2166,Tottori,1
12/8/2020 0:00,2166,Shimane,0
12/8/2020 0:00,2166,Okayama,12
12/8/2020 0:00,2166,Hiroshima,48
12/8/2020 0:00,2166,Yamaguchi,4
12/8/2020 0:00,2166,Tokushima,2
12/8/2020 0:00,2166,Kagawa,17
12/8/2020 0:00,2166,Ehime,3
12/8/2020 0:00,2166,Kochi,17
12/8/2020 0:00,2166,Fukuoka,85
12/8/2020 0:00,2166,Saga,6
12/8/2020 0:00,2166,Nagasaki,1
12/8/2020 0:00,2166,Kumamoto,27
12/8/2020 0:00,2166,Oita,10
12/8/2020 0:00,2166,Miyazaki,3
12/8/2020 0:00,2166,Kagoshima,18
12/8/2020 0:00,2166,Okinawa,27
12/9/2020 0:00,2801,Hokkaido,197
12/9/2020 0:00,2801,Aomori,9
12/9/2020 0:00,2801,Iwate,1
12/9/2020 0:00,2801,Miyagi,43
12/9/2020 0:00,2801,Akita,0
12/9/2020 0:00,2801,Yamagata,10
12/9/2020 0:00,2801,Fukushima,7
12/9/2020 0:00,2801,Ibaraki,14
12/9/2020 0:00,2801,Tochigi,18
12/9/2020 0:00,2801,Gunma,49
12/9/2020 0:00,2801,Saitama,145
12/9/2020 0:00,2801,Chiba,91
12/9/2020 0:00,2801,Tokyo,574
12/9/2020 0:00,2801,Kanagawa,245
12/9/2020 0:00,2801,Niigata,6
12/9/2020 0:00,2801,Toyama,0
12/9/2020 0:00,2801,Ishikawa,5
12/9/2020 0:00,2801,Fukui,3
12/9/2020 0:00,2801,Yamanashi,6
12/9/2020 0:00,2801,Nagano,25
12/9/2020 0:00,2801,Gifu,36
12/9/2020 0:00,2801,Shizuoka,38
12/9/2020 0:00,2801,Aichi,245
12/9/2020 0:00,2801,Mie,19
12/9/2020 0:00,2801,Shiga,10
12/9/2020 0:00,2801,Kyoto,75
12/9/2020 0:00,2801,Osaka,427
12/9/2020 0:00,2801,Hyogo,157
12/9/2020 0:00,2801,Nara,33
12/9/2020 0:00,2801,Wakayama,12
12/9/2020 0:00,2801,Tottori,1
12/9/2020 0:00,2801,Shimane,0
12/9/2020 0:00,2801,Okayama,11
12/9/2020 0:00,2801,Hiroshima,75
12/9/2020 0:00,2801,Yamaguchi,4
12/9/2020 0:00,2801,Tokushima,0
12/9/2020 0:00,2801,Kagawa,4
12/9/2020 0:00,2801,Ehime,1
12/9/2020 0:00,2801,Kochi,18
12/9/2020 0:00,2801,Fukuoka,54
12/9/2020 0:00,2801,Saga,7
12/9/2020 0:00,2801,Nagasaki,1
12/9/2020 0:00,2801,Kumamoto,16
12/9/2020 0:00,2801,Oita,21
12/9/2020 0:00,2801,Miyazaki,5
12/9/2020 0:00,2801,Kagoshima,40
12/9/2020 0:00,2801,Okinawa,43
12/10/2020 0:00,2966,Hokkaido,241
12/10/2020 0:00,2966,Aomori,4
12/10/2020 0:00,2966,Iwate,5
12/10/2020 0:00,2966,Miyagi,38
12/10/2020 0:00,2966,Akita,0
12/10/2020 0:00,2966,Yamagata,15
12/10/2020 0:00,2966,Fukushima,10
12/10/2020 0:00,2966,Ibaraki,19
12/10/2020 0:00,2966,Tochigi,22
12/10/2020 0:00,2966,Gunma,44
12/10/2020 0:00,2966,Saitama,187
12/10/2020 0:00,2966,Chiba,151
12/10/2020 0:00,2966,Tokyo,601
12/10/2020 0:00,2966,Kanagawa,213
12/10/2020 0:00,2966,Niigata,5
12/10/2020 0:00,2966,Toyama,2
12/10/2020 0:00,2966,Ishikawa,4
12/10/2020 0:00,2966,Fukui,2
12/10/2020 0:00,2966,Yamanashi,3
12/10/2020 0:00,2966,Nagano,29
12/10/2020 0:00,2966,Gifu,45
12/10/2020 0:00,2966,Shizuoka,45
12/10/2020 0:00,2966,Aichi,242
12/10/2020 0:00,2966,Mie,25
12/10/2020 0:00,2966,Shiga,5
12/10/2020 0:00,2966,Kyoto,54
12/10/2020 0:00,2966,Osaka,415
12/10/2020 0:00,2966,Hyogo,149
12/10/2020 0:00,2966,Nara,24
12/10/2020 0:00,2966,Wakayama,10
12/10/2020 0:00,2966,Tottori,0
12/10/2020 0:00,2966,Shimane,7
12/10/2020 0:00,2966,Okayama,13
12/10/2020 0:00,2966,Hiroshima,71
12/10/2020 0:00,2966,Yamaguchi,5
12/10/2020 0:00,2966,Tokushima,0
12/10/2020 0:00,2966,Kagawa,3
12/10/2020 0:00,2966,Ehime,1
12/10/2020 0:00,2966,Kochi,20
12/10/2020 0:00,2966,Fukuoka,79
12/10/2020 0:00,2966,Saga,13
12/10/2020 0:00,2966,Nagasaki,12
12/10/2020 0:00,2966,Kumamoto,28
12/10/2020 0:00,2966,Oita,25
12/10/2020 0:00,2966,Miyazaki,5
12/10/2020 0:00,2966,Kagoshima,30
12/10/2020 0:00,2966,Okinawa,45
12/11/2020 0:00,2795,Hokkaido,177
12/11/2020 0:00,2795,Aomori,6
12/11/2020 0:00,2795,Iwate,22
12/11/2020 0:00,2795,Miyagi,46
12/11/2020 0:00,2795,Akita,0
12/11/2020 0:00,2795,Yamagata,14
12/11/2020 0:00,2795,Fukushima,17
12/11/2020 0:00,2795,Ibaraki,24
12/11/2020 0:00,2795,Tochigi,17
12/11/2020 0:00,2795,Gunma,46
12/11/2020 0:00,2795,Saitama,184
12/11/2020 0:00,2795,Chiba,116
12/11/2020 0:00,2795,Tokyo,596
12/11/2020 0:00,2795,Kanagawa,285
12/11/2020 0:00,2795,Niigata,6
12/11/2020 0:00,2795,Toyama,6
12/11/2020 0:00,2795,Ishikawa,11
12/11/2020 0:00,2795,Fukui,0
12/11/2020 0:00,2795,Yamanashi,6
12/11/2020 0:00,2795,Nagano,17
12/11/2020 0:00,2795,Gifu,25
12/11/2020 0:00,2795,Shizuoka,25
12/11/2020 0:00,2795,Aichi,196
12/11/2020 0:00,2795,Mie,17
12/11/2020 0:00,2795,Shiga,5
12/11/2020 0:00,2795,Kyoto,57
12/11/2020 0:00,2795,Osaka,357
12/11/2020 0:00,2795,Hyogo,98
12/11/2020 0:00,2795,Nara,22
12/11/2020 0:00,2795,Wakayama,7
12/11/2020 0:00,2795,Tottori,0
12/11/2020 0:00,2795,Shimane,0
12/11/2020 0:00,2795,Okayama,16
12/11/2020 0:00,2795,Hiroshima,114
12/11/2020 0:00,2795,Yamaguchi,2
12/11/2020 0:00,2795,Tokushima,0
12/11/2020 0:00,2795,Kagawa,0
12/11/2020 0:00,2795,Ehime,2
12/11/2020 0:00,2795,Kochi,11
12/11/2020 0:00,2795,Fukuoka,122
12/11/2020 0:00,2795,Saga,4
12/11/2020 0:00,2795,Nagasaki,7
12/11/2020 0:00,2795,Kumamoto,24
12/11/2020 0:00,2795,Oita,26
12/11/2020 0:00,2795,Miyazaki,5
12/11/2020 0:00,2795,Kagoshima,25
12/11/2020 0:00,2795,Okinawa,32
12/12/2020 0:00,3010,Hokkaido,189
12/12/2020 0:00,3010,Aomori,7
12/12/2020 0:00,3010,Iwate,43
12/12/2020 0:00,3010,Miyagi,35
12/12/2020 0:00,3010,Akita,2
12/12/2020 0:00,3010,Yamagata,15
12/12/2020 0:00,3010,Fukushima,17
12/12/2020 0:00,3010,Ibaraki,38
12/12/2020 0:00,3010,Tochigi,21
12/12/2020 0:00,3010,Gunma,40
12/12/2020 0:00,3010,Saitama,199
12/12/2020 0:00,3010,Chiba,121
12/12/2020 0:00,3010,Tokyo,621
12/12/2020 0:00,3010,Kanagawa,223
12/12/2020 0:00,3010,Niigata,10
12/12/2020 0:00,3010,Toyama,0
12/12/2020 0:00,3010,Ishikawa,8
12/12/2020 0:00,3010,Fukui,0
12/12/2020 0:00,3010,Yamanashi,5
12/12/2020 0:00,3010,Nagano,32
12/12/2020 0:00,3010,Gifu,55
12/12/2020 0:00,3010,Shizuoka,38
12/12/2020 0:00,3010,Aichi,206
